dataset,qid,alpha,oracle_ndcg,bm25_ndcg,dense_ndcg,n_rel
fiqa,4037,0.0,0.7291548620734427,0.0,0.7291548620734427,2
fiqa,4047,0.0,1.0,0.8990941257818343,1.0,4
fiqa,4071,0.0,0.0,0.0,0.0,1
fiqa,4084,0.0,1.0,0.13749447131399728,1.0,2
fiqa,4102,0.05,0.6389946807179323,0.06608892507376554,0.4632384677883037,4
fiqa,4103,0.0,0.16370565544521565,0.0,0.16370565544521565,1
fiqa,4105,0.0,0.3065735963827292,0.0,0.3065735963827292,2
fiqa,4116,0.0,0.7741900178546666,0.3065735963827292,0.7741900178546666,2
fiqa,4125,0.0,0.0,0.0,0.0,2
fiqa,4142,0.0,0.6560584023614591,0.3080851074026075,0.6560584023614591,4
fiqa,4153,0.0,0.6309297535714575,0.1686130986895011,0.6309297535714575,1
fiqa,4179,0.4,0.5,0.24465054211822604,0.26264953503719357,1
fiqa,4188,0.0,0.6309297535714575,0.0,0.6309297535714575,1
fiqa,4205,0.02,0.6330729782603091,0.19745402236965998,0.6005409617494784,3
fiqa,4233,0.0,0.9896062251871525,0.7972541056822071,0.9896062251871525,5
fiqa,4265,0.41,0.9405987241579858,0.4621545058639691,0.8389784678010409,6
fiqa,4286,0.0,0.6131471927654584,0.6131471927654584,0.6131471927654584,2
fiqa,4289,0.0,0.8772153153380493,0.0,0.8772153153380493,2
fiqa,4306,0.26,0.7554164957477131,0.5855700749881525,0.7152392436654949,4
fiqa,4312,0.29,0.9312403148968447,0.7640814291585591,0.8841349188223575,7
fiqa,4335,0.11,0.8318724637288826,0.6366824387328317,0.736603345253967,4
fiqa,4339,0.0,1.0,0.9197207891481876,1.0,2
fiqa,4394,0.0,0.09671320180863541,0.0,0.09671320180863541,2
fiqa,4409,0.0,0.8291356267998222,0.041355644490859725,0.8291356267998222,10
fiqa,4411,0.05,0.7740763577528327,0.15642624200758548,0.5429981723811245,3
fiqa,4414,0.11,1.0,0.5188868685208371,0.5802792108518124,2
fiqa,4415,0.0,0.28016920347272223,0.0,0.28016920347272223,4
fiqa,4433,0.0,0.38685280723454163,0.0,0.38685280723454163,2
fiqa,4447,0.19,1.0,1.0,0.5,1
fiqa,4464,0.02,1.0,0.22424382421757544,0.6309297535714575,1
fiqa,4465,0.43,0.3955823037539099,0.2076246706302238,0.30538847263316105,3
fiqa,4484,0.0,1.0,0.31546487678572877,1.0,1
fiqa,4499,0.5,0.19886406023530595,0.176868217193934,0.0956366800683804,3
fiqa,4500,0.05,0.4370182418909037,0.2043844977451835,0.43411716300231723,2
fiqa,4504,0.0,0.8772153153380493,0.6131471927654584,0.8772153153380493,2
fiqa,4514,0.05,0.6106470231598149,0.2873156976318645,0.599508210663537,6
fiqa,4523,0.08,0.7227265726449519,0.05224397413819615,0.6992148198508501,5
fiqa,4539,0.05,0.7229325660219997,0.21668487045412593,0.4954925691541188,2
fiqa,4571,0.54,0.8778995257840893,0.661707909841495,0.7653606369886217,3
fiqa,4600,0.0,1.0,0.2890648263178879,1.0,1
fiqa,4605,0.0,0.7813061136649576,0.1776169895677556,0.7813061136649576,7
fiqa,4615,0.9,0.5862347577114686,0.4133317717265492,0.47473983055497965,6
fiqa,4640,0.0,0.0976168253917686,0.0,0.0976168253917686,3
fiqa,4641,0.0,0.5147714448836774,0.0,0.5147714448836774,5
fiqa,4678,0.0,0.0,0.0,0.0,1
fiqa,4681,0.0,1.0,1.0,1.0,2
fiqa,4700,0.01,1.0,1.0,0.6309297535714575,1
fiqa,4714,0.62,0.8643682568162682,0.5503861748050131,0.7782811729204999,4
fiqa,4756,0.0,0.43067655807339306,0.0,0.43067655807339306,1
fiqa,4767,0.19,0.2634820250128334,0.06289692884934815,0.23006146618950177,5
fiqa,4775,0.32,0.31546487678572877,0.18316925091363362,0.20584683246043448,1
fiqa,4777,0.0,0.0,0.0,0.0,1
fiqa,4785,0.0,1.0,0.6309297535714575,1.0,1
fiqa,4804,0.0,1.0,0.12621440746277704,1.0,2
fiqa,4813,0.02,1.0,0.5,0.6309297535714575,1
fiqa,4823,0.01,0.46927872602275644,0.46927872602275644,0.2960819109658652,3
fiqa,4827,0.0,1.0,0.16929380759878143,1.0,1
fiqa,4837,0.0,0.23150009320459905,0.0,0.23150009320459905,2
fiqa,4844,0.4,0.8772153153380493,0.7977228895450266,0.8065735963827293,2
fiqa,4845,0.07,1.0,0.33440413556290083,0.9066276098484507,3
fiqa,4846,0.0,0.1710330840677181,0.0,0.1710330840677181,2
fiqa,4863,0.0,0.9066276098484507,0.5123206518637318,0.9066276098484507,3
fiqa,4865,0.0,0.21810429198553155,0.0,0.21810429198553155,1
fiqa,4920,0.0,1.0,0.812653045383133,1.0,3
fiqa,4942,0.0,0.2890648263178879,0.0,0.2890648263178879,1
fiqa,4946,0.01,1.0,1.0,0.6309297535714575,1
fiqa,4955,0.0,0.22424382421757544,0.0,0.22424382421757544,1
fiqa,4962,0.12,0.7275925947395204,0.2640681225725909,0.2990210987536302,2
fiqa,4968,0.34,1.0,0.3333333333333333,0.6309297535714575,1
fiqa,4981,0.5,0.7653606369886217,0.7653606369886217,0.6713860725233041,3
fiqa,4999,0.13,0.7580830081083526,0.36859093754920846,0.653894291235738,4
fiqa,5021,0.0,0.3333333333333333,0.0,0.3333333333333333,1
fiqa,5030,0.0,0.0,0.0,0.0,1
fiqa,5045,0.0,0.6309297535714575,0.1729696904450771,0.6309297535714575,1
fiqa,5054,0.0,0.43067655807339306,0.0,0.43067655807339306,1
fiqa,5061,0.0,0.0,0.0,0.0,1
fiqa,5064,0.17,1.0,0.5094822457876332,0.7631539858737962,2
fiqa,5067,0.07,0.6309297535714575,0.31546487678572877,0.3010299956639812,1
fiqa,5080,0.0,0.18790182470910757,0.0,0.18790182470910757,1
fiqa,5083,0.0,0.6131471927654584,0.09843715529896814,0.6131471927654584,2
fiqa,5085,0.0,1.0,0.43067655807339306,1.0,1
fiqa,5086,0.0,1.0,0.5,1.0,1
fiqa,5090,0.0,0.8503449055347546,0.11769895029887298,0.8503449055347546,2
fiqa,5125,0.0,1.0,1.0,1.0,1
fiqa,5134,0.1,0.6131471927654584,0.38685280723454163,0.38685280723454163,2
fiqa,5150,0.0,0.6309297535714575,0.22424382421757544,0.6309297535714575,1
fiqa,5155,0.19,1.0,0.6309297535714575,0.21533827903669653,1
fiqa,5172,0.0,0.3580028106829147,0.0,0.3580028106829147,2
fiqa,5178,0.04,0.5503333139978082,0.07055027364787363,0.4486711262528212,5
fiqa,5185,0.0,0.0,0.0,0.0,2
fiqa,5196,0.19,0.46927872602275644,0.10105367325027378,0.10858087310103355,3
fiqa,5206,0.0,0.19694702592019372,0.04814368324603242,0.19694702592019372,6
fiqa,5228,0.0,0.18790182470910757,0.0,0.18790182470910757,1
fiqa,5231,0.0,0.19823986317056053,0.0,0.19823986317056053,1
fiqa,5241,0.12,0.5002736117352977,0.39207634171356215,0.30751164718123786,5
fiqa,5254,0.0,0.7550160946314525,0.2640681225725909,0.7550160946314525,2
fiqa,5255,0.0,1.0,0.9674679834891693,1.0,3
fiqa,5264,0.48,0.7524320549787442,0.6833674980928485,0.681108934369867,5
fiqa,5271,0.03,0.8519590445170673,0.21542167736282375,0.7988614740430418,3
fiqa,5331,0.93,1.0,1.0,0.2559580248098155,1
fiqa,5343,0.0,0.3333333333333333,0.0,0.3333333333333333,1
fiqa,5347,0.0,1.0,0.5,1.0,1
fiqa,5356,0.12,0.4269733058918505,0.12057244603937649,0.35835633245462295,5
fiqa,5369,0.77,0.36410383491779613,0.2406732138889239,0.12155021559723776,2
