dataset,qid,alpha,oracle_ndcg,bm25_ndcg,dense_ndcg,n_rel
dbpedia-entity,INEX_LD-2012341,0.97,0.7076949750237658,0.5677437199076454,0.4786460027730845,5
dbpedia-entity,INEX_LD-2012345,0.7,0.7373531963853459,0.6995911488019424,0.38212457244796094,14
dbpedia-entity,INEX_LD-2012349,0.5,0.8229745231094194,0.7861471710125025,0.7528236483322566,8
dbpedia-entity,INEX_LD-2012353,0.34,0.6235704882425367,0.3985541929796308,0.5463234730406411,20
dbpedia-entity,INEX_LD-2012354,0.76,0.301619476229339,0.2996610079654709,0.06951903607883869,81
dbpedia-entity,INEX_LD-2012355,0.16,0.3152775524028005,0.16388602330431276,0.28593679624911367,13
dbpedia-entity,INEX_LD-2012357,0.78,0.13952960323642702,0.1309421522749162,0.09017500015562786,5
dbpedia-entity,INEX_LD-2012359,0.0,1.0,1.0,1.0,1
dbpedia-entity,INEX_LD-2012361,0.73,0.19171876740832147,0.18047371119389868,0.06505714734784031,37
dbpedia-entity,INEX_LD-2012365,0.98,0.35227488231192783,0.35227488231192783,0.02760592666784335,5
dbpedia-entity,INEX_LD-2012367,0.68,0.568243823219414,0.4351789112808624,0.36533670359924775,23
dbpedia-entity,INEX_LD-2012369,0.58,0.38520504604858374,0.38520504604858374,0.0,13
dbpedia-entity,INEX_LD-2012371,0.99,0.3214753616555134,0.3214753616555134,0.00964407160244142,46
dbpedia-entity,INEX_LD-2012372,0.99,0.24277190645931795,0.24277190645931795,0.011153339219311933,54
dbpedia-entity,INEX_LD-2012373,0.03,0.3060596136874353,0.2155621437771777,0.2781491965442198,3
